assessment_id,assessment_type,score,enroll_id,course_id,course_name,difficulty_level,stu_id,student_name,dept_name
4421,Final,57,1474,16,Course 16,Medium,141,Laura Gregory,Information Systems
4420,Midterm,67,1474,16,Course 16,Medium,141,Laura Gregory,Information Systems
4386,Project,82,1462,16,Course 16,Medium,140,Miranda Allen MD,Information Systems
4385,Final,78,1462,16,Course 16,Medium,140,Miranda Allen MD,Information Systems
4384,Midterm,91,1462,16,Course 16,Medium,140,Miranda Allen MD,Information Systems
4329,Project,71,1443,16,Course 16,Medium,138,Danielle Woods,Information Systems
4328,Final,50,1443,16,Course 16,Medium,138,Danielle Woods,Information Systems
4327,Midterm,54,1443,16,Course 16,Medium,138,Danielle Woods,Information Systems
4320,Project,79,1440,16,Course 16,Medium,138,Danielle Woods,Information Systems
4319,Final,90,1440,16,Course 16,Medium,138,Danielle Woods,Information Systems
4318,Midterm,94,1440,16,Course 16,Medium,138,Danielle Woods,Information Systems
4305,Project,98,1435,16,Course 16,Medium,137,Tracy Harrison,Information Systems
4304,Final,64,1435,16,Course 16,Medium,137,Tracy Harrison,Information Systems
4303,Midterm,56,1435,16,Course 16,Medium,137,Tracy Harrison,Information Systems
4188,Project,59,1396,16,Course 16,Medium,134,David Pham,Information Systems
4187,Final,78,1396,16,Course 16,Medium,134,David Pham,Information Systems
4186,Midterm,62,1396,16,Course 16,Medium,134,David Pham,Information Systems
4185,Project,86,1395,16,Course 16,Medium,133,Alex Delgado,Information Systems
4184,Final,61,1395,16,Course 16,Medium,133,Alex Delgado,Information Systems
4183,Midterm,72,1395,16,Course 16,Medium,133,Alex Delgado,Information Systems
4164,Project,58,1388,16,Course 16,Medium,133,Alex Delgado,Information Systems
4163,Final,79,1388,16,Course 16,Medium,133,Alex Delgado,Information Systems
4162,Midterm,52,1388,16,Course 16,Medium,133,Alex Delgado,Information Systems
4152,Project,86,1384,16,Course 16,Medium,132,Steve Henry,Information Systems
4151,Final,89,1384,16,Course 16,Medium,132,Steve Henry,Information Systems
4150,Midterm,82,1384,16,Course 16,Medium,132,Steve Henry,Information Systems
4134,Project,81,1378,16,Course 16,Medium,132,Steve Henry,Information Systems
4133,Final,51,1378,16,Course 16,Medium,132,Steve Henry,Information Systems
4132,Midterm,81,1378,16,Course 16,Medium,132,Steve Henry,Information Systems
4050,Project,61,1350,16,Course 16,Medium,129,Teresa Perry,Information Systems
4049,Final,87,1350,16,Course 16,Medium,129,Teresa Perry,Information Systems
4048,Midterm,69,1350,16,Course 16,Medium,129,Teresa Perry,Information Systems
4014,Project,67,1338,16,Course 16,Medium,128,Jessica Chang,Information Systems
4013,Final,98,1338,16,Course 16,Medium,128,Jessica Chang,Information Systems
4012,Midterm,73,1338,16,Course 16,Medium,128,Jessica Chang,Information Systems
4002,Project,45,1334,16,Course 16,Medium,128,Jessica Chang,Information Systems
4001,Final,36,1334,16,Course 16,Medium,128,Jessica Chang,Information Systems
4000,Midterm,49,1334,16,Course 16,Medium,128,Jessica Chang,Information Systems
3960,Project,67,1320,16,Course 16,Medium,126,Christopher Moon,Information Systems
3959,Final,81,1320,16,Course 16,Medium,126,Christopher Moon,Information Systems
3958,Midterm,99,1320,16,Course 16,Medium,126,Christopher Moon,Information Systems
3939,Project,47,1313,16,Course 16,Medium,126,Christopher Moon,Information Systems
3938,Final,41,1313,16,Course 16,Medium,126,Christopher Moon,Information Systems
3937,Midterm,32,1313,16,Course 16,Medium,126,Christopher Moon,Information Systems
3924,Project,100,1308,16,Course 16,Medium,125,Patrick Ortiz,Information Systems
3923,Final,67,1308,16,Course 16,Medium,125,Patrick Ortiz,Information Systems
3922,Midterm,87,1308,16,Course 16,Medium,125,Patrick Ortiz,Information Systems
3900,Project,67,1300,16,Course 16,Medium,124,Katherine Terry,Information Systems
3899,Final,91,1300,16,Course 16,Medium,124,Katherine Terry,Information Systems
3898,Midterm,52,1300,16,Course 16,Medium,124,Katherine Terry,Information Systems
3885,Project,73,1295,16,Course 16,Medium,124,Katherine Terry,Information Systems
3884,Final,83,1295,16,Course 16,Medium,124,Katherine Terry,Information Systems
3883,Midterm,90,1295,16,Course 16,Medium,124,Katherine Terry,Information Systems
3867,Project,80,1289,16,Course 16,Medium,123,Erica Dickerson,Information Systems
3866,Final,65,1289,16,Course 16,Medium,123,Erica Dickerson,Information Systems
3865,Midterm,80,1289,16,Course 16,Medium,123,Erica Dickerson,Information Systems
3858,Project,87,1286,16,Course 16,Medium,123,Erica Dickerson,Information Systems
3857,Final,94,1286,16,Course 16,Medium,123,Erica Dickerson,Information Systems
3856,Midterm,85,1286,16,Course 16,Medium,123,Erica Dickerson,Information Systems
3828,Project,83,1276,16,Course 16,Medium,122,Heather Watson,Information Systems
3827,Final,93,1276,16,Course 16,Medium,122,Heather Watson,Information Systems
3826,Midterm,92,1276,16,Course 16,Medium,122,Heather Watson,Information Systems
3813,Project,86,1271,16,Course 16,Medium,122,Heather Watson,Information Systems
3812,Final,71,1271,16,Course 16,Medium,122,Heather Watson,Information Systems
3811,Midterm,59,1271,16,Course 16,Medium,122,Heather Watson,Information Systems
3759,Project,32,1253,16,Course 16,Medium,120,Robert Lawrence,Information Systems
3758,Final,35,1253,16,Course 16,Medium,120,Robert Lawrence,Information Systems
3757,Midterm,34,1253,16,Course 16,Medium,120,Robert Lawrence,Information Systems
3723,Project,56,1241,16,Course 16,Medium,119,Dr. Sarah Nguyen,Information Systems
3722,Final,76,1241,16,Course 16,Medium,119,Dr. Sarah Nguyen,Information Systems
3721,Midterm,80,1241,16,Course 16,Medium,119,Dr. Sarah Nguyen,Information Systems
3690,Project,39,1230,16,Course 16,Medium,118,Andrea Moore,Information Systems
3689,Final,48,1230,16,Course 16,Medium,118,Andrea Moore,Information Systems
3688,Midterm,48,1230,16,Course 16,Medium,118,Andrea Moore,Information Systems
3660,Project,57,1220,16,Course 16,Medium,117,Ruth Cortez,Information Systems
3659,Final,65,1220,16,Course 16,Medium,117,Ruth Cortez,Information Systems
3658,Midterm,91,1220,16,Course 16,Medium,117,Ruth Cortez,Information Systems
3639,Project,52,1213,16,Course 16,Medium,116,John Austin,Information Systems
3638,Final,95,1213,16,Course 16,Medium,116,John Austin,Information Systems
3637,Midterm,98,1213,16,Course 16,Medium,116,John Austin,Information Systems
3621,Project,64,1207,16,Course 16,Medium,116,John Austin,Information Systems
3620,Final,56,1207,16,Course 16,Medium,116,John Austin,Information Systems
3619,Midterm,96,1207,16,Course 16,Medium,116,John Austin,Information Systems
3612,Project,68,1204,16,Course 16,Medium,115,Travis Moore,Information Systems
3611,Final,72,1204,16,Course 16,Medium,115,Travis Moore,Information Systems
3610,Midterm,50,1204,16,Course 16,Medium,115,Travis Moore,Information Systems
3603,Project,61,1201,16,Course 16,Medium,115,Travis Moore,Information Systems
3602,Final,54,1201,16,Course 16,Medium,115,Travis Moore,Information Systems
3601,Midterm,98,1201,16,Course 16,Medium,115,Travis Moore,Information Systems
3561,Project,95,1187,16,Course 16,Medium,114,Anthony Kim,Information Systems
3560,Final,62,1187,16,Course 16,Medium,114,Anthony Kim,Information Systems
3559,Midterm,91,1187,16,Course 16,Medium,114,Anthony Kim,Information Systems
3546,Project,78,1182,16,Course 16,Medium,113,Joel Hess,Information Systems
3545,Final,95,1182,16,Course 16,Medium,113,Joel Hess,Information Systems
3544,Midterm,56,1182,16,Course 16,Medium,113,Joel Hess,Information Systems
3525,Project,72,1175,16,Course 16,Medium,113,Joel Hess,Information Systems
3524,Final,60,1175,16,Course 16,Medium,113,Joel Hess,Information Systems
3523,Midterm,73,1175,16,Course 16,Medium,113,Joel Hess,Information Systems
3495,Project,81,1165,16,Course 16,Medium,112,Andrea Simmons,Information Systems
3494,Final,75,1165,16,Course 16,Medium,112,Andrea Simmons,Information Systems
3493,Midterm,91,1165,16,Course 16,Medium,112,Andrea Simmons,Information Systems
3483,Project,45,1161,16,Course 16,Medium,112,Andrea Simmons,Information Systems
3482,Final,36,1161,16,Course 16,Medium,112,Andrea Simmons,Information Systems
3481,Midterm,42,1161,16,Course 16,Medium,112,Andrea Simmons,Information Systems
3480,Project,94,1160,16,Course 16,Medium,111,Robert Lopez,Information Systems
3479,Final,98,1160,16,Course 16,Medium,111,Robert Lopez,Information Systems
3478,Midterm,100,1160,16,Course 16,Medium,111,Robert Lopez,Information Systems
3462,Project,76,1154,16,Course 16,Medium,111,Robert Lopez,Information Systems
3461,Final,74,1154,16,Course 16,Medium,111,Robert Lopez,Information Systems
3460,Midterm,80,1154,16,Course 16,Medium,111,Robert Lopez,Information Systems
3429,Project,73,1143,16,Course 16,Medium,110,Judy Gallagher,Information Systems
3428,Final,60,1143,16,Course 16,Medium,110,Judy Gallagher,Information Systems
3427,Midterm,61,1143,16,Course 16,Medium,110,Judy Gallagher,Information Systems
3375,Project,71,1125,16,Course 16,Medium,108,Barbara Smith,Information Systems
3374,Final,59,1125,16,Course 16,Medium,108,Barbara Smith,Information Systems
3373,Midterm,72,1125,16,Course 16,Medium,108,Barbara Smith,Information Systems
3363,Project,76,1121,16,Course 16,Medium,108,Barbara Smith,Information Systems
3362,Final,75,1121,16,Course 16,Medium,108,Barbara Smith,Information Systems
3361,Midterm,51,1121,16,Course 16,Medium,108,Barbara Smith,Information Systems
3336,Project,90,1112,16,Course 16,Medium,107,Suzanne Adams,Information Systems
3335,Final,91,1112,16,Course 16,Medium,107,Suzanne Adams,Information Systems
3334,Midterm,54,1112,16,Course 16,Medium,107,Suzanne Adams,Information Systems
3324,Project,41,1108,16,Course 16,Medium,107,Suzanne Adams,Information Systems
3323,Final,39,1108,16,Course 16,Medium,107,Suzanne Adams,Information Systems
3322,Midterm,44,1108,16,Course 16,Medium,107,Suzanne Adams,Information Systems
3276,Project,53,1092,16,Course 16,Medium,105,Terri Davis,Information Systems
3275,Final,85,1092,16,Course 16,Medium,105,Terri Davis,Information Systems
3274,Midterm,84,1092,16,Course 16,Medium,105,Terri Davis,Information Systems
3213,Project,36,1071,16,Course 16,Medium,103,Dominique Rowe,Information Systems
3212,Final,42,1071,16,Course 16,Medium,103,Dominique Rowe,Information Systems
3211,Midterm,46,1071,16,Course 16,Medium,103,Dominique Rowe,Information Systems
3198,Project,47,1066,16,Course 16,Medium,102,Brianna Ward,Information Systems
3197,Final,30,1066,16,Course 16,Medium,102,Brianna Ward,Information Systems
3196,Midterm,45,1066,16,Course 16,Medium,102,Brianna Ward,Information Systems
3174,Project,98,1058,16,Course 16,Medium,102,Brianna Ward,Information Systems
3173,Final,76,1058,16,Course 16,Medium,102,Brianna Ward,Information Systems
3172,Midterm,54,1058,16,Course 16,Medium,102,Brianna Ward,Information Systems
6153,Project,70,2051,17,Course 17,Hard,195,Anne Warren,Information Systems
6152,Final,85,2051,17,Course 17,Hard,195,Anne Warren,Information Systems
6151,Midterm,100,2051,17,Course 17,Hard,195,Anne Warren,Information Systems
6138,Project,89,2046,17,Course 17,Hard,195,Anne Warren,Information Systems
6137,Final,86,2046,17,Course 17,Hard,195,Anne Warren,Information Systems
6136,Midterm,54,2046,17,Course 17,Hard,195,Anne Warren,Information Systems
6129,Project,45,2043,17,Course 17,Hard,194,Lisa Nguyen,Information Systems
6128,Final,39,2043,17,Course 17,Hard,194,Lisa Nguyen,Information Systems
6127,Midterm,34,2043,17,Course 17,Hard,194,Lisa Nguyen,Information Systems
6075,Project,76,2025,17,Course 17,Hard,193,William Wilkinson,Information Systems
6074,Final,60,2025,17,Course 17,Hard,193,William Wilkinson,Information Systems
6073,Midterm,61,2025,17,Course 17,Hard,193,William Wilkinson,Information Systems
6015,Project,56,2005,17,Course 17,Hard,191,Karen Ward,Information Systems
6014,Final,85,2005,17,Course 17,Hard,191,Karen Ward,Information Systems
6013,Midterm,89,2005,17,Course 17,Hard,191,Karen Ward,Information Systems
6003,Project,96,2001,17,Course 17,Hard,191,Karen Ward,Information Systems
6002,Final,85,2001,17,Course 17,Hard,191,Karen Ward,Information Systems
6001,Midterm,80,2001,17,Course 17,Hard,191,Karen Ward,Information Systems
5988,Project,47,1996,17,Course 17,Hard,190,Joseph Johnson Jr.,Information Systems
5987,Final,48,1996,17,Course 17,Hard,190,Joseph Johnson Jr.,Information Systems
5986,Midterm,39,1996,17,Course 17,Hard,190,Joseph Johnson Jr.,Information Systems
5976,Project,73,1992,17,Course 17,Hard,190,Joseph Johnson Jr.,Information Systems
5975,Final,95,1992,17,Course 17,Hard,190,Joseph Johnson Jr.,Information Systems
5974,Midterm,80,1992,17,Course 17,Hard,190,Joseph Johnson Jr.,Information Systems
5970,Project,96,1990,17,Course 17,Hard,189,Ashley Brown,Information Systems
5969,Final,82,1990,17,Course 17,Hard,189,Ashley Brown,Information Systems
5968,Midterm,86,1990,17,Course 17,Hard,189,Ashley Brown,Information Systems
5964,Project,92,1988,17,Course 17,Hard,189,Ashley Brown,Information Systems
5963,Final,59,1988,17,Course 17,Hard,189,Ashley Brown,Information Systems
5962,Midterm,79,1988,17,Course 17,Hard,189,Ashley Brown,Information Systems
5952,Project,93,1984,17,Course 17,Hard,189,Ashley Brown,Information Systems
5951,Final,83,1984,17,Course 17,Hard,189,Ashley Brown,Information Systems
5950,Midterm,66,1984,17,Course 17,Hard,189,Ashley Brown,Information Systems
5907,Project,34,1969,17,Course 17,Hard,188,Karen Mendoza,Information Systems
5906,Final,32,1969,17,Course 17,Hard,188,Karen Mendoza,Information Systems
5905,Midterm,33,1969,17,Course 17,Hard,188,Karen Mendoza,Information Systems
5886,Project,51,1962,17,Course 17,Hard,187,Jeremy Mason,Information Systems
5885,Final,60,1962,17,Course 17,Hard,187,Jeremy Mason,Information Systems
5884,Midterm,73,1962,17,Course 17,Hard,187,Jeremy Mason,Information Systems
5853,Project,98,1951,17,Course 17,Hard,186,Melissa Church,Information Systems
5852,Final,64,1951,17,Course 17,Hard,186,Melissa Church,Information Systems
5851,Midterm,86,1951,17,Course 17,Hard,186,Melissa Church,Information Systems
5832,Project,81,1944,17,Course 17,Hard,185,Katrina Mccoy,Information Systems
5831,Final,70,1944,17,Course 17,Hard,185,Katrina Mccoy,Information Systems
5830,Midterm,50,1944,17,Course 17,Hard,185,Katrina Mccoy,Information Systems
5802,Project,58,1934,17,Course 17,Hard,185,Katrina Mccoy,Information Systems
5801,Final,84,1934,17,Course 17,Hard,185,Katrina Mccoy,Information Systems
5800,Midterm,96,1934,17,Course 17,Hard,185,Katrina Mccoy,Information Systems
5772,Project,80,1924,17,Course 17,Hard,184,Connie Murray,Information Systems
5771,Final,51,1924,17,Course 17,Hard,184,Connie Murray,Information Systems
5770,Midterm,98,1924,17,Course 17,Hard,184,Connie Murray,Information Systems
5769,Project,71,1923,17,Course 17,Hard,183,Matthew Price,Information Systems
5768,Final,90,1923,17,Course 17,Hard,183,Matthew Price,Information Systems
5767,Midterm,56,1923,17,Course 17,Hard,183,Matthew Price,Information Systems
5751,Project,95,1917,17,Course 17,Hard,183,Matthew Price,Information Systems
5750,Final,96,1917,17,Course 17,Hard,183,Matthew Price,Information Systems
5749,Midterm,69,1917,17,Course 17,Hard,183,Matthew Price,Information Systems
5736,Project,55,1912,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5735,Final,72,1912,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5734,Midterm,83,1912,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5724,Project,42,1908,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5723,Final,33,1908,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5722,Midterm,37,1908,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5709,Project,76,1903,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5708,Final,94,1903,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5707,Midterm,65,1903,17,Course 17,Hard,182,Dr. Gerald Hampton,Information Systems
5691,Project,72,1897,17,Course 17,Hard,181,Larry Kim,Information Systems
5690,Final,65,1897,17,Course 17,Hard,181,Larry Kim,Information Systems
5689,Midterm,96,1897,17,Course 17,Hard,181,Larry Kim,Information Systems
5676,Project,63,1892,17,Course 17,Hard,181,Larry Kim,Information Systems
5675,Final,68,1892,17,Course 17,Hard,181,Larry Kim,Information Systems
5674,Midterm,62,1892,17,Course 17,Hard,181,Larry Kim,Information Systems
5649,Project,84,1883,17,Course 17,Hard,180,Diane Petty,Information Systems
5648,Final,95,1883,17,Course 17,Hard,180,Diane Petty,Information Systems
5647,Midterm,98,1883,17,Course 17,Hard,180,Diane Petty,Information Systems
5634,Project,92,1878,17,Course 17,Hard,180,Diane Petty,Information Systems
5633,Final,54,1878,17,Course 17,Hard,180,Diane Petty,Information Systems
5632,Midterm,76,1878,17,Course 17,Hard,180,Diane Petty,Information Systems
5622,Project,93,1874,17,Course 17,Hard,179,Lisa Carlson,Information Systems
5621,Final,84,1874,17,Course 17,Hard,179,Lisa Carlson,Information Systems
5620,Midterm,57,1874,17,Course 17,Hard,179,Lisa Carlson,Information Systems
5571,Project,51,1857,17,Course 17,Hard,178,Tanya Garza,Information Systems
5570,Final,57,1857,17,Course 17,Hard,178,Tanya Garza,Information Systems
5569,Midterm,78,1857,17,Course 17,Hard,178,Tanya Garza,Information Systems
5544,Project,92,1848,17,Course 17,Hard,177,Brian Chambers,Information Systems
5543,Final,99,1848,17,Course 17,Hard,177,Brian Chambers,Information Systems
5542,Midterm,66,1848,17,Course 17,Hard,177,Brian Chambers,Information Systems
5514,Project,59,1838,17,Course 17,Hard,176,Suzanne Thomas,Information Systems
5513,Final,95,1838,17,Course 17,Hard,176,Suzanne Thomas,Information Systems
5512,Midterm,54,1838,17,Course 17,Hard,176,Suzanne Thomas,Information Systems
5505,Project,70,1835,17,Course 17,Hard,175,Anita Rivas,Information Systems
5504,Final,91,1835,17,Course 17,Hard,175,Anita Rivas,Information Systems
5503,Midterm,53,1835,17,Course 17,Hard,175,Anita Rivas,Information Systems
5469,Project,73,1823,17,Course 17,Hard,174,Matthew Black,Information Systems
5468,Final,79,1823,17,Course 17,Hard,174,Matthew Black,Information Systems
5467,Midterm,84,1823,17,Course 17,Hard,174,Matthew Black,Information Systems
5442,Project,36,1814,17,Course 17,Hard,174,Matthew Black,Information Systems
5441,Final,43,1814,17,Course 17,Hard,174,Matthew Black,Information Systems
5440,Midterm,32,1814,17,Course 17,Hard,174,Matthew Black,Information Systems
5439,Project,100,1813,17,Course 17,Hard,173,Brandon Perez,Information Systems
5438,Final,54,1813,17,Course 17,Hard,173,Brandon Perez,Information Systems
5437,Midterm,73,1813,17,Course 17,Hard,173,Brandon Perez,Information Systems
5415,Project,66,1805,17,Course 17,Hard,173,Brandon Perez,Information Systems
5414,Final,57,1805,17,Course 17,Hard,173,Brandon Perez,Information Systems
5413,Midterm,68,1805,17,Course 17,Hard,173,Brandon Perez,Information Systems
5406,Project,61,1802,17,Course 17,Hard,172,Jerry Vaughn,Information Systems
5405,Final,55,1802,17,Course 17,Hard,172,Jerry Vaughn,Information Systems
5404,Midterm,62,1802,17,Course 17,Hard,172,Jerry Vaughn,Information Systems
5367,Project,73,1789,17,Course 17,Hard,171,Wanda Roberts,Information Systems
5366,Final,83,1789,17,Course 17,Hard,171,Wanda Roberts,Information Systems
5365,Midterm,71,1789,17,Course 17,Hard,171,Wanda Roberts,Information Systems
5358,Project,88,1786,17,Course 17,Hard,171,Wanda Roberts,Information Systems
5357,Final,50,1786,17,Course 17,Hard,171,Wanda Roberts,Information Systems
5356,Midterm,95,1786,17,Course 17,Hard,171,Wanda Roberts,Information Systems
5283,Project,87,1761,17,Course 17,Hard,169,Douglas Weber,Information Systems
5282,Final,74,1761,17,Course 17,Hard,169,Douglas Weber,Information Systems
5281,Midterm,70,1761,17,Course 17,Hard,169,Douglas Weber,Information Systems
5244,Project,91,1748,17,Course 17,Hard,167,Kathryn Allison,Information Systems
5243,Final,59,1748,17,Course 17,Hard,167,Kathryn Allison,Information Systems
5242,Midterm,76,1748,17,Course 17,Hard,167,Kathryn Allison,Information Systems
5166,Project,61,1722,17,Course 17,Hard,165,Paul Thomas,Information Systems
5165,Final,88,1722,17,Course 17,Hard,165,Paul Thomas,Information Systems
5164,Midterm,100,1722,17,Course 17,Hard,165,Paul Thomas,Information Systems
5145,Project,74,1715,17,Course 17,Hard,164,Ashley Arnold,Information Systems
5144,Final,99,1715,17,Course 17,Hard,164,Ashley Arnold,Information Systems
5143,Midterm,76,1715,17,Course 17,Hard,164,Ashley Arnold,Information Systems
5124,Project,83,1708,17,Course 17,Hard,163,Brandon Allison,Information Systems
5123,Final,63,1708,17,Course 17,Hard,163,Brandon Allison,Information Systems
5122,Midterm,100,1708,17,Course 17,Hard,163,Brandon Allison,Information Systems
5073,Project,83,1691,17,Course 17,Hard,162,Lisa Simpson,Information Systems
5072,Final,99,1691,17,Course 17,Hard,162,Lisa Simpson,Information Systems
5071,Midterm,78,1691,17,Course 17,Hard,162,Lisa Simpson,Information Systems
5025,Project,84,1675,17,Course 17,Hard,160,Christopher Cole,Information Systems
5024,Final,76,1675,17,Course 17,Hard,160,Christopher Cole,Information Systems
5023,Midterm,80,1675,17,Course 17,Hard,160,Christopher Cole,Information Systems
4977,Project,54,1659,17,Course 17,Hard,159,Melissa Black,Information Systems
4976,Final,99,1659,17,Course 17,Hard,159,Melissa Black,Information Systems
4975,Midterm,58,1659,17,Course 17,Hard,159,Melissa Black,Information Systems
4935,Project,79,1645,17,Course 17,Hard,157,Peter Jones,Information Systems
4934,Final,87,1645,17,Course 17,Hard,157,Peter Jones,Information Systems
4933,Midterm,62,1645,17,Course 17,Hard,157,Peter Jones,Information Systems
4911,Project,64,1637,17,Course 17,Hard,157,Peter Jones,Information Systems
4910,Final,95,1637,17,Course 17,Hard,157,Peter Jones,Information Systems
4909,Midterm,81,1637,17,Course 17,Hard,157,Peter Jones,Information Systems
4860,Project,77,1620,17,Course 17,Hard,155,Monica Turner,Information Systems
4859,Final,86,1620,17,Course 17,Hard,155,Monica Turner,Information Systems
4858,Midterm,78,1620,17,Course 17,Hard,155,Monica Turner,Information Systems
4854,Project,43,1618,17,Course 17,Hard,155,Monica Turner,Information Systems
4853,Final,37,1618,17,Course 17,Hard,155,Monica Turner,Information Systems
4852,Midterm,39,1618,17,Course 17,Hard,155,Monica Turner,Information Systems
4812,Project,97,1604,17,Course 17,Hard,153,Martha Reed,Information Systems
4811,Final,83,1604,17,Course 17,Hard,153,Martha Reed,Information Systems
4810,Midterm,74,1604,17,Course 17,Hard,153,Martha Reed,Information Systems
4803,Project,87,1601,17,Course 17,Hard,153,Martha Reed,Information Systems
4802,Final,71,1601,17,Course 17,Hard,153,Martha Reed,Information Systems
4801,Midterm,52,1601,17,Course 17,Hard,153,Martha Reed,Information Systems
4761,Project,80,1587,17,Course 17,Hard,152,Alexandra Hayes,Information Systems
4760,Final,97,1587,17,Course 17,Hard,152,Alexandra Hayes,Information Systems
4759,Midterm,77,1587,17,Course 17,Hard,152,Alexandra Hayes,Information Systems
4728,Project,88,1576,17,Course 17,Hard,151,Joseph Hensley,Information Systems
4727,Final,83,1576,17,Course 17,Hard,151,Joseph Hensley,Information Systems
4726,Midterm,67,1576,17,Course 17,Hard,151,Joseph Hensley,Information Systems
4707,Project,66,1569,17,Course 17,Hard,150,Benjamin Saunders,Information Systems
4706,Final,74,1569,17,Course 17,Hard,150,Benjamin Saunders,Information Systems
4705,Midterm,89,1569,17,Course 17,Hard,150,Benjamin Saunders,Information Systems
4683,Project,87,1561,17,Course 17,Hard,150,Benjamin Saunders,Information Systems
4682,Final,80,1561,17,Course 17,Hard,150,Benjamin Saunders,Information Systems
4681,Midterm,80,1561,17,Course 17,Hard,150,Benjamin Saunders,Information Systems
4674,Project,85,1558,17,Course 17,Hard,149,Roy James,Information Systems
4673,Final,53,1558,17,Course 17,Hard,149,Roy James,Information Systems
4672,Midterm,93,1558,17,Course 17,Hard,149,Roy James,Information Systems
4665,Project,60,1555,17,Course 17,Hard,149,Roy James,Information Systems
4664,Final,59,1555,17,Course 17,Hard,149,Roy James,Information Systems
4663,Midterm,98,1555,17,Course 17,Hard,149,Roy James,Information Systems
4650,Project,42,1550,17,Course 17,Hard,148,Sarah Diaz,Information Systems
4649,Final,31,1550,17,Course 17,Hard,148,Sarah Diaz,Information Systems
4648,Midterm,31,1550,17,Course 17,Hard,148,Sarah Diaz,Information Systems
4584,Project,63,1528,17,Course 17,Hard,146,Richard Robinson,Information Systems
4583,Final,68,1528,17,Course 17,Hard,146,Richard Robinson,Information Systems
4582,Midterm,60,1528,17,Course 17,Hard,146,Richard Robinson,Information Systems
4575,Project,51,1525,17,Course 17,Hard,146,Richard Robinson,Information Systems
4574,Final,58,1525,17,Course 17,Hard,146,Richard Robinson,Information Systems
4573,Midterm,97,1525,17,Course 17,Hard,146,Richard Robinson,Information Systems
4545,Project,37,1515,17,Course 17,Hard,145,Linda Higgins,Information Systems
4544,Final,48,1515,17,Course 17,Hard,145,Linda Higgins,Information Systems
4543,Midterm,44,1515,17,Course 17,Hard,145,Linda Higgins,Information Systems
4533,Project,80,1511,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4532,Final,84,1511,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4531,Midterm,60,1511,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4524,Project,65,1508,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4523,Final,81,1508,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4522,Midterm,75,1508,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4503,Project,65,1501,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4502,Final,87,1501,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4501,Midterm,62,1501,17,Course 17,Hard,144,Victoria Griffin,Information Systems
4494,Project,46,1498,17,Course 17,Hard,143,Christopher Morgan,Information Systems
4493,Final,40,1498,17,Course 17,Hard,143,Christopher Morgan,Information Systems
4492,Midterm,43,1498,17,Course 17,Hard,143,Christopher Morgan,Information Systems
4473,Project,51,1491,17,Course 17,Hard,143,Christopher Morgan,Information Systems
4472,Final,60,1491,17,Course 17,Hard,143,Christopher Morgan,Information Systems
4471,Midterm,63,1491,17,Course 17,Hard,143,Christopher Morgan,Information Systems
4401,Project,69,1467,17,Course 17,Hard,140,Miranda Allen MD,Information Systems
4400,Final,62,1467,17,Course 17,Hard,140,Miranda Allen MD,Information Systems
4399,Midterm,98,1467,17,Course 17,Hard,140,Miranda Allen MD,Information Systems
4365,Project,65,1455,17,Course 17,Hard,139,Lawrence Ross,Information Systems
4364,Final,74,1455,17,Course 17,Hard,139,Lawrence Ross,Information Systems
4363,Midterm,54,1455,17,Course 17,Hard,139,Lawrence Ross,Information Systems
4362,Project,94,1454,17,Course 17,Hard,139,Lawrence Ross,Information Systems
4361,Final,98,1454,17,Course 17,Hard,139,Lawrence Ross,Information Systems
4360,Midterm,94,1454,17,Course 17,Hard,139,Lawrence Ross,Information Systems
4332,Project,60,1444,17,Course 17,Hard,138,Danielle Woods,Information Systems
4331,Final,63,1444,17,Course 17,Hard,138,Danielle Woods,Information Systems
4330,Midterm,84,1444,17,Course 17,Hard,138,Danielle Woods,Information Systems
4299,Project,60,1433,17,Course 17,Hard,137,Tracy Harrison,Information Systems
4298,Final,83,1433,17,Course 17,Hard,137,Tracy Harrison,Information Systems
4297,Midterm,90,1433,17,Course 17,Hard,137,Tracy Harrison,Information Systems
4269,Project,79,1423,17,Course 17,Hard,136,Angela Bowman,Information Systems
4268,Final,73,1423,17,Course 17,Hard,136,Angela Bowman,Information Systems
4267,Midterm,73,1423,17,Course 17,Hard,136,Angela Bowman,Information Systems
4254,Project,66,1418,17,Course 17,Hard,136,Angela Bowman,Information Systems
